id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,pickup_month,pickup_day,pickup_season,is_holiday,weekday_number,is_weekend,pickup_lat_lon,pickup_borough
id3250181,2,2016-01-13 19:33:50,2016-01-13 19:52:15,6,-73.99156951904298,40.750312805175774,-73.98677825927734,40.72743225097656,N,1105,1,13,winter,False,2,False,"(40.750312805175774, -73.99156951904298)",Hudson County
id2849286,2,2016-01-24 13:19:56,2016-01-24 13:34:19,1,-73.99820709228516,40.74581909179688,-73.9720001220703,40.763309478759766,N,863,1,24,winter,False,6,True,"(40.74581909179688, -73.99820709228516)",
id0132354,1,2016-06-24 08:53:17,2016-06-24 09:23:07,1,-73.99070739746092,40.75605010986328,-73.95523834228516,40.76588439941406,N,1790,6,24,summer,False,4,False,"(40.75605010986328, -73.99070739746092)",Hudson County
id2229789,2,2016-03-26 00:21:31,2016-03-26 00:31:41,1,-73.98965454101561,40.76276016235352,-73.98816680908203,40.75841522216797,N,610,3,26,spring,False,5,False,"(40.76276016235352, -73.98965454101561)",New York County
id1599259,2,2016-02-15 10:12:23,2016-02-15 10:19:21,1,-73.96138000488281,40.78033065795898,-73.97317504882812,40.764156341552734,N,418,2,15,winter,False,0,False,"(40.78033065795898, -73.96138000488281)",New York County
id1303954,2,2016-05-20 00:42:52,2016-05-20 01:03:33,1,-73.95028686523438,40.77162551879882,-73.9217300415039,40.76514053344727,N,1241,5,20,spring,False,4,False,"(40.77162551879882, -73.95028686523438)",New York County
id0689388,1,2016-04-25 12:57:57,2016-04-25 13:04:00,1,-73.95072174072266,40.771583557128906,-73.97151947021484,40.78112030029297,N,363,4,25,spring,False,0,False,"(40.771583557128906, -73.95072174072266)",New York County
id0519661,2,2016-02-20 00:14:50,2016-02-20 00:22:26,2,-73.9927978515625,40.74460983276367,-73.9942626953125,40.730010986328125,N,456,2,20,winter,False,5,False,"(40.74460983276367, -73.9927978515625)",
id2135555,2,2016-01-17 09:39:40,2016-01-17 09:46:33,2,-73.98484802246092,40.751068115234375,-74.00102996826173,40.75727081298828,N,413,1,17,winter,False,6,True,"(40.751068115234375, -73.98484802246092)",Queens County
id3255359,2,2016-02-20 09:54:50,2016-02-20 10:01:30,1,-73.97724914550781,40.74985122680664,-73.97843170166014,40.75814056396485,N,400,2,20,winter,False,5,False,"(40.74985122680664, -73.97724914550781)",Queens County
id2564682,1,2016-04-23 16:20:26,2016-04-23 16:32:54,1,-73.96448516845702,40.76780319213867,-73.98198699951173,40.774707794189446,N,748,4,23,spring,False,5,False,"(40.76780319213867, -73.96448516845702)",New York County
id1690734,2,2016-05-10 23:13:43,2016-05-10 23:21:20,1,-74.00166320800781,40.75152206420898,-74.00166320800781,40.75152206420898,N,457,5,10,spring,False,1,False,"(40.75152206420898, -74.00166320800781)",Hudson County
id2592203,2,2016-05-05 17:47:04,2016-05-05 17:55:11,1,-73.98468017578125,40.7476806640625,-73.98837280273438,40.748931884765625,N,487,5,5,spring,False,3,False,"(40.7476806640625, -73.98468017578125)",Queens County
id3227355,2,2016-06-25 01:39:11,2016-06-25 01:48:28,1,-73.98809051513672,40.74365234375,-73.97786712646483,40.75550842285156,N,557,6,25,summer,False,5,False,"(40.74365234375, -73.98809051513672)",
id3535893,2,2016-05-12 09:43:27,2016-05-12 10:07:24,1,-73.9559097290039,40.773880004882805,-73.9891128540039,40.76946258544922,N,1437,5,12,spring,False,3,False,"(40.773880004882805, -73.9559097290039)",New York County
id1027171,1,2016-05-23 19:34:13,2016-05-23 19:37:09,1,-73.98447418212889,40.72870635986328,-73.97910308837889,40.73722839355469,N,176,5,23,spring,False,0,False,"(40.72870635986328, -73.98447418212889)",
id1863155,1,2016-05-14 18:34:33,2016-05-14 18:38:49,2,-73.9937744140625,40.7210807800293,-73.99031066894531,40.728958129882805,N,256,5,14,spring,False,5,False,"(40.7210807800293, -73.9937744140625)",
id1641664,2,2016-06-11 12:07:28,2016-06-11 12:20:24,2,-74.01062774658203,40.71157836914063,-73.99456024169923,40.70286178588867,N,776,6,11,spring,False,5,False,"(40.71157836914063, -74.01062774658203)",
id3515032,1,2016-05-29 10:21:19,2016-05-29 10:31:09,1,-73.9260482788086,40.7623405456543,-73.96583557128906,40.764305114746094,N,590,5,29,spring,False,6,True,"(40.7623405456543, -73.9260482788086)",Queens County
id0169181,1,2016-03-20 19:16:15,2016-03-20 19:19:24,1,-73.9875717163086,40.771194458007805,-73.98326873779298,40.78166580200195,N,189,3,20,winter,False,6,True,"(40.771194458007805, -73.9875717163086)",New York County
id0360739,2,2016-03-26 17:49:58,2016-03-26 18:22:36,1,-73.78128051757811,40.64495849609375,-73.95458984375,40.780948638916016,N,1958,3,26,spring,False,5,False,"(40.64495849609375, -73.78128051757811)",Nassau County
id2194363,1,2016-05-07 11:09:46,2016-05-07 11:21:16,1,-73.95819854736328,40.778762817382805,-73.98397064208984,40.780517578125,N,690,5,7,spring,False,5,False,"(40.778762817382805, -73.95819854736328)",New York County
id0029929,1,2016-06-26 12:21:00,2016-06-26 12:25:18,1,-73.97367095947266,40.78440475463867,-73.98236083984375,40.77463150024414,N,258,6,26,summer,False,6,True,"(40.78440475463867, -73.97367095947266)",New York County
id3482428,2,2016-03-23 16:27:14,2016-03-23 16:36:57,2,-73.96885681152342,40.770057678222656,-73.97733306884764,40.758880615234375,N,583,3,23,spring,False,2,False,"(40.770057678222656, -73.96885681152342)",New York County
id1975274,1,2016-01-04 22:08:59,2016-01-04 22:13:05,1,-74.00654602050781,40.732364654541016,-74.00072479248048,40.728981018066406,N,246,1,4,winter,False,0,False,"(40.732364654541016, -74.00654602050781)",
id3661523,2,2016-04-18 22:18:50,2016-04-18 22:29:07,6,-74.00070190429686,40.72574234008789,-73.98523712158203,40.75519180297852,N,617,4,18,spring,False,0,False,"(40.72574234008789, -74.00070190429686)",
id1220389,2,2016-06-03 05:40:05,2016-06-03 05:57:03,1,-73.98966217041014,40.75210952758789,-74.01306915283203,40.70383834838867,N,1018,6,3,spring,False,4,False,"(40.75210952758789, -73.98966217041014)",Hudson County
id0637251,1,2016-06-25 06:47:17,2016-06-25 06:55:22,1,-73.99297332763672,40.75339889526367,-73.97671508789062,40.73926544189453,N,485,6,25,summer,False,5,False,"(40.75339889526367, -73.99297332763672)",Hudson County
id2912021,2,2016-02-28 01:09:42,2016-02-29 00:39:06,2,-73.97157287597656,40.76031112670898,-73.95445251464845,40.7779426574707,N,84564,2,28,winter,False,6,True,"(40.76031112670898, -73.97157287597656)",New York County
id0375523,1,2016-04-27 19:53:05,2016-04-27 20:01:40,1,-73.97914123535155,40.75031661987305,-73.98237609863281,40.73564147949219,N,515,4,27,spring,False,2,False,"(40.75031661987305, -73.97914123535155)",Queens County
id3618163,2,2016-01-12 16:55:38,2016-01-12 17:04:08,1,-73.96167755126953,40.80104446411133,-73.98234558105469,40.778125762939446,N,510,1,12,winter,False,1,False,"(40.80104446411133, -73.96167755126953)",New York County
id3577748,2,2016-03-25 00:40:15,2016-03-25 00:52:21,1,-73.9999771118164,40.71945190429688,-74.00092315673827,40.74726104736328,N,726,3,25,spring,False,4,False,"(40.71945190429688, -73.9999771118164)",
id3349752,1,2016-06-25 23:40:48,2016-06-25 23:56:58,1,-74.00513458251953,40.75135803222656,-74.00714874267578,40.71828079223633,N,970,6,25,summer,False,5,False,"(40.75135803222656, -74.00513458251953)",Hudson County
id0206730,2,2016-03-26 16:53:56,2016-03-26 17:20:38,1,-74.01466369628906,40.71044921875,-73.8631134033203,40.76885986328125,N,1602,3,26,spring,False,5,False,"(40.71044921875, -74.01466369628906)",
id3828841,1,2016-02-23 18:57:22,2016-02-23 19:03:59,1,-73.97309112548828,40.7639045715332,-73.95560455322266,40.77789688110352,N,397,2,23,winter,False,1,False,"(40.7639045715332, -73.97309112548828)",New York County
id2738778,2,2016-04-05 14:41:37,2016-04-05 14:44:54,1,-73.9852523803711,40.72774887084961,-73.98950958251953,40.73347854614258,N,197,4,5,spring,False,1,False,"(40.72774887084961, -73.9852523803711)",
id2763708,1,2016-05-10 17:05:29,2016-05-10 17:56:21,1,-73.77741241455078,40.64662170410156,-73.99134063720702,40.682323455810554,N,3052,5,10,spring,False,1,False,"(40.64662170410156, -73.77741241455078)",Nassau County
id2118816,1,2016-05-17 14:48:41,2016-05-17 15:22:44,1,-73.97462463378906,40.74190902709961,-73.94004058837889,40.84122085571289,N,2043,5,17,spring,False,1,False,"(40.74190902709961, -73.97462463378906)",Queens County
id2179148,2,2016-05-27 21:05:30,2016-05-27 21:09:44,1,-73.98477172851561,40.7692756652832,-73.9807357788086,40.77975845336913,N,254,5,27,spring,False,4,False,"(40.7692756652832, -73.98477172851561)",New York County
id1410105,1,2016-03-16 12:39:59,2016-03-16 13:01:12,1,-73.98002624511719,40.752490997314446,-73.87291717529298,40.77450942993164,N,1273,3,16,winter,False,2,False,"(40.752490997314446, -73.98002624511719)",Queens County
id0244284,1,2016-02-05 19:24:28,2016-02-05 19:41:49,1,-73.97337341308594,40.76385116577149,-74.00249481201173,40.73891067504882,N,1041,2,5,winter,False,4,False,"(40.76385116577149, -73.97337341308594)",New York County
id0007217,2,2016-06-19 19:26:38,2016-06-19 19:44:36,1,-73.9835433959961,40.75579071044922,-74.01053619384764,40.70896911621094,N,1078,6,19,spring,False,6,True,"(40.75579071044922, -73.9835433959961)",New York County
id0625557,1,2016-05-19 19:54:16,2016-05-19 20:14:23,1,-73.99232482910156,40.74031066894531,-73.95855712890625,40.77481842041016,N,1207,5,19,spring,False,3,False,"(40.74031066894531, -73.99232482910156)",
id0005727,2,2016-03-24 07:38:22,2016-03-24 07:46:31,6,-73.97541046142578,40.75497817993164,-73.9640121459961,40.773635864257805,N,489,3,24,spring,False,3,False,"(40.75497817993164, -73.97541046142578)",Queens County
id0922229,2,2016-05-06 14:18:04,2016-05-06 14:26:57,1,-73.9632110595703,40.76914978027344,-73.95314788818358,40.766460418701165,N,533,5,6,spring,False,4,False,"(40.76914978027344, -73.9632110595703)",New York County
id0738007,2,2016-06-05 03:30:11,2016-06-05 03:50:36,1,-74.00823211669923,40.736549377441406,-73.94860076904298,40.77384185791016,N,1225,6,5,spring,False,6,True,"(40.736549377441406, -74.00823211669923)",
id3064039,1,2016-02-09 21:05:07,2016-02-09 21:24:07,1,-73.98683929443358,40.7212028503418,-73.96372985839844,40.67467498779297,N,1140,2,9,winter,False,1,False,"(40.7212028503418, -73.98683929443358)",
id2047580,2,2016-05-12 22:05:51,2016-05-12 22:27:37,1,-73.96705627441406,40.79853057861328,-73.98802947998048,40.74319839477539,N,1306,5,12,spring,False,3,False,"(40.79853057861328, -73.96705627441406)",New York County
id2385869,2,2016-02-06 02:49:58,2016-02-06 03:16:16,1,-73.97724151611328,40.746219635009766,-73.90730285644531,40.74805068969727,N,1578,2,6,winter,False,5,False,"(40.746219635009766, -73.97724151611328)",Queens County
id2605153,2,2016-05-20 11:25:07,2016-05-20 11:37:33,1,-74.00153350830078,40.73101043701172,-73.99128723144531,40.74142837524414,N,746,5,20,spring,False,4,False,"(40.73101043701172, -74.00153350830078)",
id0065635,2,2016-01-25 08:49:14,2016-01-25 09:06:26,1,-73.96652984619139,40.78915023803711,-73.9554214477539,40.78445053100586,N,1032,1,25,winter,False,0,False,"(40.78915023803711, -73.96652984619139)",New York County
id3434292,2,2016-03-02 22:49:16,2016-03-02 23:01:55,2,-73.966552734375,40.76427459716797,-73.97730255126953,40.74284362792969,N,759,3,2,winter,False,2,False,"(40.76427459716797, -73.966552734375)",New York County
id3717597,1,2016-01-07 21:42:29,2016-01-07 21:50:03,1,-73.98404693603516,40.754985809326165,-73.9798812866211,40.77537536621094,N,454,1,7,winter,False,3,False,"(40.754985809326165, -73.98404693603516)",New York County
id0011934,1,2016-02-20 13:13:38,2016-02-20 13:21:02,1,-73.96957397460938,40.7854881286621,-73.96991729736328,40.762741088867195,N,444,2,20,winter,False,5,False,"(40.7854881286621, -73.96957397460938)",New York County
id1325324,2,2016-02-24 05:49:03,2016-02-24 05:58:25,1,-73.9666519165039,40.794090270996094,-73.94657135009764,40.77906036376953,N,562,2,24,winter,False,2,False,"(40.794090270996094, -73.9666519165039)",New York County
id0122730,2,2016-03-23 00:20:54,2016-03-23 00:23:25,3,-73.9632797241211,40.798770904541016,-73.97065734863281,40.798709869384766,N,151,3,23,spring,False,2,False,"(40.798770904541016, -73.9632797241211)",New York County
id2891191,1,2016-06-05 19:15:46,2016-06-05 19:24:52,1,-73.98082733154298,40.738105773925774,-73.99048614501953,40.7469139099121,N,546,6,5,spring,False,6,True,"(40.738105773925774, -73.98082733154298)",Queens County
id2329904,2,2016-03-30 22:53:47,2016-03-30 23:14:54,1,-73.98796844482422,40.74338150024414,-73.92485809326173,40.74055862426758,N,1267,3,30,spring,False,2,False,"(40.74338150024414, -73.98796844482422)",
id2219589,2,2016-04-15 20:11:27,2016-04-15 20:19:15,4,-73.97001647949219,40.797000885009766,-73.95287322998048,40.79978942871094,N,468,4,15,spring,False,4,False,"(40.797000885009766, -73.97001647949219)",New York County
id0215429,2,2016-03-16 22:31:41,2016-03-16 22:38:19,1,-73.99166870117188,40.73828125,-73.99146270751953,40.7505989074707,N,398,3,16,winter,False,2,False,"(40.73828125, -73.99166870117188)",
id3447638,1,2016-06-13 17:00:10,2016-06-13 17:26:39,2,-73.95988464355469,40.77110290527344,-73.9888916015625,40.7414665222168,N,1589,6,13,spring,False,0,False,"(40.77110290527344, -73.95988464355469)",New York County
id3616398,2,2016-06-25 01:00:58,2016-06-25 01:11:21,1,-73.950927734375,40.7708396911621,-73.97962188720702,40.771278381347656,N,623,6,25,summer,False,5,False,"(40.7708396911621, -73.950927734375)",New York County
id2276219,1,2016-01-20 21:30:11,2016-01-20 21:35:01,2,-73.9627685546875,40.79944610595703,-73.95417785644531,40.7872314453125,N,290,1,20,winter,False,2,False,"(40.79944610595703, -73.9627685546875)",New York County
id2142665,2,2016-05-02 23:06:13,2016-05-02 23:30:19,1,-73.99178314208984,40.7267951965332,-73.94261932373048,40.716102600097656,N,1446,5,2,spring,False,0,False,"(40.7267951965332, -73.99178314208984)",
id2969265,2,2016-05-07 21:34:38,2016-05-07 21:47:48,1,-73.98020172119139,40.7425651550293,-73.98827362060547,40.720252990722656,N,790,5,7,spring,False,5,False,"(40.7425651550293, -73.98020172119139)",Queens County
id1419030,2,2016-01-26 16:42:31,2016-01-26 16:48:28,1,-73.96633911132812,40.77069854736328,-73.96068572998048,40.77335739135742,N,357,1,26,winter,False,1,False,"(40.77069854736328, -73.96633911132812)",New York County
id3354238,1,2016-06-25 22:31:00,2016-06-25 22:50:16,1,-73.97040557861328,40.752235412597656,-74.00736999511719,40.740970611572266,N,1156,6,25,summer,False,5,False,"(40.752235412597656, -73.97040557861328)",Queens County
id1900400,2,2016-02-03 02:46:43,2016-02-03 02:49:37,1,-73.98977661132812,40.757808685302734,-73.97960662841797,40.76702117919922,N,174,2,3,winter,False,2,False,"(40.757808685302734, -73.98977661132812)",Hudson County
id3914907,1,2016-05-15 22:38:38,2016-05-15 22:57:53,3,-74.00019073486328,40.74293899536133,-73.95050048828125,40.77968978881836,N,1155,5,15,spring,False,6,True,"(40.74293899536133, -74.00019073486328)",
id0021201,2,2016-05-10 04:08:10,2016-05-10 04:13:19,1,-73.99368286132812,40.746673583984375,-73.98474884033203,40.7468147277832,N,309,5,10,spring,False,1,False,"(40.746673583984375, -73.99368286132812)",
id1556737,1,2016-04-02 20:24:36,2016-04-02 20:33:28,1,-73.9510269165039,40.79926681518555,-73.92583465576173,40.81274032592773,N,532,4,2,spring,False,5,False,"(40.79926681518555, -73.9510269165039)",New York County
id3531817,2,2016-02-16 14:15:41,2016-02-16 14:31:13,1,-73.7823486328125,40.64447021484375,-73.81571960449219,40.68632125854492,N,932,2,16,winter,False,1,False,"(40.64447021484375, -73.7823486328125)",Nassau County
id1504069,2,2016-02-16 18:29:59,2016-02-16 18:45:00,1,-73.99129486083984,40.7703857421875,-74.00930023193358,40.72878646850586,N,901,2,16,winter,False,1,False,"(40.7703857421875, -73.99129486083984)",Hudson County
id3453737,1,2016-01-14 22:48:51,2016-01-14 22:57:17,1,-73.99640655517578,40.763286590576165,-73.97746276855469,40.7536506652832,N,506,1,14,winter,False,3,False,"(40.763286590576165, -73.99640655517578)",Hudson County
id1138177,2,2016-03-21 09:25:07,2016-03-21 09:39:25,1,-73.94542694091797,40.77534866333008,-73.97001647949219,40.762310028076165,N,858,3,21,spring,False,0,False,"(40.77534866333008, -73.94542694091797)",New York County
id2420413,1,2016-01-10 00:04:37,2016-01-10 00:18:49,1,-73.96836090087889,40.75498962402344,-73.93785858154298,40.71393585205078,N,852,1,10,winter,False,6,True,"(40.75498962402344, -73.96836090087889)",Queens County
id1601163,1,2016-05-22 08:53:46,2016-05-22 08:58:45,1,-73.99018859863281,40.75726318359375,-73.97624206542967,40.751419067382805,N,299,5,22,spring,False,6,True,"(40.75726318359375, -73.99018859863281)",Hudson County
id1091790,2,2016-04-26 12:04:20,2016-04-26 12:19:22,1,-73.97405242919923,40.75499725341797,-73.9906997680664,40.7585334777832,N,902,4,26,spring,False,1,False,"(40.75499725341797, -73.97405242919923)",Queens County
id2175211,2,2016-02-28 17:16:17,2016-02-28 17:20:20,1,-73.99526977539062,40.76007080078125,-73.9836196899414,40.768081665039055,N,243,2,28,winter,False,6,True,"(40.76007080078125, -73.99526977539062)",Hudson County
id1562312,1,2016-05-29 18:47:21,2016-05-29 18:49:25,1,-73.9933853149414,40.74331665039063,-74.00123596191406,40.746597290039055,N,124,5,29,spring,False,6,True,"(40.74331665039063, -73.9933853149414)",
id0445631,2,2016-02-13 00:08:10,2016-02-13 00:36:50,1,-73.97673797607422,40.74991607666016,-73.96546936035155,40.652103424072266,N,1720,2,13,winter,False,5,False,"(40.74991607666016, -73.97673797607422)",Queens County
id0521982,2,2016-03-06 02:23:51,2016-03-06 02:40:39,1,-74.00437927246092,40.707557678222656,-73.94837951660156,40.67512130737305,N,1008,3,6,winter,False,6,True,"(40.707557678222656, -74.00437927246092)",
id3395281,2,2016-06-16 12:53:24,2016-06-16 13:02:56,4,-73.98970031738281,40.75236129760742,-73.98320770263672,40.74325180053711,N,572,6,16,spring,False,3,False,"(40.75236129760742, -73.98970031738281)",Hudson County
id2115597,1,2016-04-30 14:36:36,2016-04-30 14:44:05,1,-73.9845962524414,40.724712371826165,-73.9905776977539,40.73395538330078,N,449,4,30,spring,False,5,False,"(40.724712371826165, -73.9845962524414)",
id2938519,1,2016-02-29 08:30:50,2016-02-29 08:40:10,1,-73.99000549316406,40.77214431762695,-73.97601318359375,40.76555633544922,N,560,2,29,winter,False,0,False,"(40.77214431762695, -73.99000549316406)",Hudson County
id2139768,1,2016-02-21 12:12:20,2016-02-21 12:18:09,1,-73.96345520019531,40.754425048828125,-73.96039581298828,40.77225875854492,N,349,2,21,winter,False,6,True,"(40.754425048828125, -73.96345520019531)",Queens County
id0527154,1,2016-02-03 20:14:08,2016-02-03 20:25:17,1,-73.98944854736328,40.74397659301758,-73.96968078613281,40.75363159179688,N,669,2,3,winter,False,2,False,"(40.74397659301758, -73.98944854736328)",
id3865881,2,2016-03-20 17:54:49,2016-03-20 18:00:01,1,-73.95388793945312,40.770790100097656,-73.95728302001953,40.78282928466797,N,312,3,20,winter,False,6,True,"(40.770790100097656, -73.95388793945312)",New York County
id2740707,2,2016-04-23 13:19:47,2016-04-23 13:49:05,1,-74.00133514404298,40.73109817504882,-73.990478515625,40.75672149658203,N,1758,4,23,spring,False,5,False,"(40.73109817504882, -74.00133514404298)",
id2036159,2,2016-03-12 04:19:45,2016-03-12 04:59:20,6,-73.951416015625,40.80281448364258,-73.9051742553711,40.67679214477539,N,2375,3,12,winter,False,5,False,"(40.80281448364258, -73.951416015625)",New York County
id1122939,2,2016-04-18 06:30:31,2016-04-18 06:39:36,2,-73.98793029785155,40.769878387451165,-73.95716857910156,40.78303909301758,N,545,4,18,spring,False,0,False,"(40.769878387451165, -73.98793029785155)",New York County
id1895040,2,2016-03-25 22:19:12,2016-03-25 22:42:26,1,-73.9886016845703,40.75896835327149,-73.94181060791014,40.8176383972168,N,1394,3,25,spring,False,4,False,"(40.75896835327149, -73.9886016845703)",New York County
id2985536,1,2016-02-08 23:14:30,2016-02-08 23:22:36,1,-73.99471282958984,40.75042343139648,-73.97698974609375,40.75162124633789,N,486,2,8,winter,False,0,False,"(40.75042343139648, -73.99471282958984)",Hudson County
id3349480,1,2016-02-06 13:29:21,2016-02-06 13:34:01,1,-73.98236083984375,40.76771545410156,-73.97713470458984,40.76333236694336,N,280,2,6,winter,False,5,False,"(40.76771545410156, -73.98236083984375)",New York County
id2022296,1,2016-05-14 00:31:02,2016-05-14 01:06:03,1,-73.99121856689453,40.76897811889648,-74.18125915527344,40.69206619262695,N,2101,5,14,spring,False,5,False,"(40.76897811889648, -73.99121856689453)",Hudson County
id1352135,1,2016-02-23 08:41:21,2016-02-23 08:49:10,3,-73.9654769897461,40.79541778564453,-73.96263122558594,40.811500549316406,N,469,2,23,winter,False,1,False,"(40.79541778564453, -73.9654769897461)",New York County
id1424767,1,2016-03-31 13:37:01,2016-03-31 14:00:01,3,-73.99398803710938,40.75105285644531,-73.96408081054686,40.77224349975586,N,1380,3,31,spring,False,3,False,"(40.75105285644531, -73.99398803710938)",Hudson County
id0360840,1,2016-03-28 08:20:53,2016-03-28 08:27:00,1,-74.00801086425781,40.72361373901367,-73.99962615966798,40.74378967285156,N,367,3,28,spring,False,0,False,"(40.72361373901367, -74.00801086425781)",
id2205752,2,2016-06-04 11:03:50,2016-06-04 11:15:28,1,-74.00521087646483,40.74040985107422,-74.01605987548828,40.70690155029297,N,698,6,4,spring,False,5,False,"(40.74040985107422, -74.00521087646483)",
id0048793,2,2016-01-03 07:27:32,2016-01-03 08:01:51,6,-73.7767105102539,40.64516830444336,-73.96047210693358,40.76618957519531,N,2059,1,3,winter,False,6,True,"(40.64516830444336, -73.7767105102539)",Nassau County
id0607901,2,2016-03-28 18:25:23,2016-03-28 18:43:17,1,-73.95040130615233,40.77994155883789,-73.97943115234375,40.756046295166016,N,1074,3,28,spring,False,0,False,"(40.77994155883789, -73.95040130615233)",New York County
id2717844,1,2016-05-22 02:17:10,2016-05-22 02:39:16,1,-73.98979187011719,40.72566986083984,-73.96251678466798,40.79457473754882,N,1326,5,22,spring,False,6,True,"(40.72566986083984, -73.98979187011719)",
id1261073,2,2016-01-05 14:15:15,2016-01-05 14:23:18,1,-73.98410034179686,40.74319076538086,-73.9752197265625,40.73720932006836,N,483,1,5,winter,False,1,False,"(40.74319076538086, -73.98410034179686)",Queens County
id2014520,1,2016-05-27 08:30:14,2016-05-27 08:40:57,2,-73.991455078125,40.75016021728516,-73.99111938476561,40.75552749633789,N,643,5,27,spring,False,4,False,"(40.75016021728516, -73.991455078125)",Hudson County
id1090415,2,2016-01-18 16:14:56,2016-01-18 16:22:15,1,-74.0046615600586,40.74210739135742,-73.98851013183594,40.73866271972656,N,439,1,18,winter,False,0,False,"(40.74210739135742, -74.0046615600586)",Hudson County
id3916664,2,2016-03-18 22:17:33,2016-03-18 22:23:55,2,-73.978515625,40.782936096191406,-73.98014068603516,40.77059173583984,N,382,3,18,winter,False,4,False,"(40.782936096191406, -73.978515625)",New York County
id0847052,1,2016-03-26 02:05:12,2016-03-26 02:08:59,1,-73.99217987060547,40.72134017944336,-73.98570251464844,40.72716522216797,N,227,3,26,spring,False,5,False,"(40.72134017944336, -73.99217987060547)",
id2515092,1,2016-04-04 19:50:03,2016-04-04 20:00:45,1,-73.92809295654298,40.763771057128906,-73.90406799316406,40.77138519287109,N,642,4,4,spring,False,0,False,"(40.763771057128906, -73.92809295654298)",Queens County
id2356341,2,2016-05-31 22:32:32,2016-05-31 22:55:08,1,-74.00810241699219,40.73965835571289,-73.97203826904298,40.757118225097656,N,1356,5,31,spring,False,1,False,"(40.73965835571289, -74.00810241699219)",Hudson County
id0792067,2,2016-05-20 14:47:34,2016-05-20 16:20:40,1,-73.98990631103516,40.75693130493164,-73.78962707519531,40.642776489257805,N,5586,5,20,spring,False,4,False,"(40.75693130493164, -73.98990631103516)",Hudson County
id1786974,1,2016-05-18 21:23:42,2016-05-18 21:40:43,1,-73.9791488647461,40.7768783569336,-73.99293518066406,40.738178253173835,N,1021,5,18,spring,False,2,False,"(40.7768783569336, -73.9791488647461)",New York County
id0290766,1,2016-02-27 14:18:32,2016-02-27 14:29:21,1,-73.98303985595702,40.756309509277344,-73.9846420288086,40.739612579345696,N,649,2,27,winter,False,5,False,"(40.756309509277344, -73.98303985595702)",New York County
id0774224,1,2016-01-01 03:10:32,2016-01-01 03:17:28,1,-73.97796630859375,40.73966979980469,-73.98827362060547,40.73725128173828,N,416,1,1,winter,False,4,False,"(40.73966979980469, -73.97796630859375)",Queens County
id1021091,2,2016-03-12 19:56:42,2016-03-12 20:04:19,1,-73.98339080810547,40.693878173828125,-73.99124145507811,40.723098754882805,N,457,3,12,winter,False,5,False,"(40.693878173828125, -73.98339080810547)",
id3460192,1,2016-02-10 07:25:10,2016-02-10 07:38:33,1,-73.97328186035155,40.7928466796875,-73.98748779296875,40.76283645629882,N,803,2,10,winter,False,2,False,"(40.7928466796875, -73.97328186035155)",New York County
id3154548,2,2016-03-01 07:15:17,2016-03-01 07:24:29,1,-73.98320770263672,40.750091552734375,-73.97492218017578,40.74174118041992,N,552,3,1,winter,False,1,False,"(40.750091552734375, -73.98320770263672)",Queens County
id1022700,2,2016-05-20 23:12:44,2016-05-20 23:16:24,2,-73.98356628417967,40.74368667602539,-73.99409484863281,40.74627304077149,N,220,5,20,spring,False,4,False,"(40.74368667602539, -73.98356628417967)",Queens County
id0872608,1,2016-05-23 07:39:06,2016-05-23 07:49:38,1,-73.96043395996092,40.760162353515625,-73.98072052001953,40.7698631286621,N,632,5,23,spring,False,0,False,"(40.760162353515625, -73.96043395996092)",Queens County
id1695676,2,2016-02-25 15:58:48,2016-02-25 16:14:58,6,-73.96697998046875,40.75765228271485,-73.99044799804686,40.75124740600586,N,970,2,25,winter,False,3,False,"(40.75765228271485, -73.96697998046875)",Queens County
id1108820,2,2016-04-28 22:30:10,2016-04-28 22:44:16,2,-74.00644683837889,40.751331329345696,-73.99018096923827,40.72792053222656,N,846,4,28,spring,False,3,False,"(40.751331329345696, -74.00644683837889)",Hudson County
id2758776,2,2016-03-22 06:13:00,2016-03-22 06:19:54,1,-73.96056365966798,40.79738998413086,-73.95929718017578,40.777591705322266,N,414,3,22,spring,False,1,False,"(40.79738998413086, -73.96056365966798)",New York County
id0430058,2,2016-05-18 18:45:42,2016-05-18 19:36:25,1,-73.99703979492188,40.71480941772461,-73.99414825439453,40.768951416015625,N,3043,5,18,spring,False,2,False,"(40.71480941772461, -73.99703979492188)",
id0540678,1,2016-03-25 11:09:03,2016-03-25 11:17:03,1,-73.98835754394531,40.74361801147461,-73.9798355102539,40.75203704833984,N,480,3,25,spring,False,4,False,"(40.74361801147461, -73.98835754394531)",
id0660551,1,2016-04-07 19:11:54,2016-04-07 19:21:34,1,-73.99755096435547,40.74233627319336,-73.98466491699219,40.73689651489258,N,580,4,7,spring,False,3,False,"(40.74233627319336, -73.99755096435547)",
id3322361,1,2016-04-23 21:10:47,2016-04-23 21:30:42,4,-73.97164154052734,40.79385757446289,-73.96134948730467,40.75638961791992,N,1195,4,23,spring,False,5,False,"(40.79385757446289, -73.97164154052734)",New York County
id2162606,1,2016-02-02 17:40:37,2016-02-02 17:50:52,1,-73.95580291748048,40.779949188232415,-73.97072601318358,40.793495178222656,N,615,2,2,winter,False,1,False,"(40.779949188232415, -73.95580291748048)",New York County
